,거래일,옵션,거래가,빠른배송
232,21/11/10,290,"1,430,000원",False
233,21/11/08,275,"1,280,000원",False
234,21/11/08,260,"1,112,000원",False
235,21/11/08,280,"1,200,000원",False
236,21/11/06,255,"1,000,000원",False
237,21/11/03,285,"1,299,000원",False
238,21/11/02,285,"1,260,000원",False
239,21/10/29,290,"1,351,000원",False
240,21/10/26,275,"1,239,000원",False
241,21/10/26,270,"1,230,000원",False
242,21/10/26,280,"1,250,000원",False
243,21/10/22,265,"1,390,000원",False
244,21/10/21,265,"1,200,000원",False
245,21/10/19,270,"1,226,000원",False
246,21/10/18,270,"1,209,000원",False
247,21/10/18,270,"1,191,000원",False
248,21/10/18,280,"1,200,000원",False
249,21/10/15,290,"1,469,000원",False
250,21/10/11,270,"1,210,000원",False
251,21/10/07,260,"1,213,000원",False
252,21/10/06,270,"1,200,000원",False
253,21/10/05,255,"1,350,000원",False
254,21/10/04,290,"1,470,000원",False
255,21/10/04,270,"1,220,000원",False
256,21/09/22,270,"1,190,000원",False
257,21/09/21,270,"1,250,000원",False
258,21/09/15,260,"1,212,000원",False
259,21/09/14,280,"1,280,000원",False
260,21/09/12,245,"2,150,000원",False
261,21/09/11,295,"1,350,000원",False
262,21/09/07,270,"1,300,000원",False
263,21/09/07,285,"1,300,000원",False
264,21/09/02,265,"1,258,000원",False
265,21/09/02,260,"1,338,000원",False
266,21/08/31,255,"1,400,000원",False
267,21/08/31,260,"1,250,000원",False
268,21/08/25,270,"1,280,000원",False
269,21/08/20,285,"1,320,000원",False
270,21/08/17,265,"1,275,000원",False
271,21/08/11,270,"1,300,000원",False
272,21/08/09,280,"1,250,000원",False
273,21/08/05,275,"1,250,000원",False
274,21/08/03,255,"1,569,000원",False
275,21/07/30,275,"1,250,000원",False
276,21/07/27,275,"1,162,000원",False
277,21/07/27,270,"1,418,000원",False
278,21/07/26,290,"1,500,000원",False
279,21/07/26,265,"1,251,000원",False
280,21/07/26,290,"1,499,000원",False
281,21/07/25,275,"1,175,000원",False
282,21/07/25,250,"1,590,000원",False
283,21/07/24,270,"1,270,000원",False
284,21/07/24,270,"1,230,000원",False
285,21/07/24,275,"1,249,000원",False
286,21/07/24,275,"1,220,000원",False
287,21/07/20,270,"1,250,000원",False
288,21/07/18,260,"1,299,000원",False
289,21/07/17,290,"1,500,000원",False
290,21/07/16,285,"1,426,000원",False
291,21/07/15,260,"1,270,000원",False
292,21/07/14,245,"2,060,000원",False
293,21/07/14,270,"1,300,000원",False
294,21/07/13,280,"1,266,000원",False
295,21/07/13,270,"1,275,000원",False
296,21/07/13,285,"1,400,000원",False
297,21/07/13,270,"1,274,000원",False
298,21/07/12,280,"1,256,000원",False
299,21/07/12,260,"1,265,000원",False
300,21/07/08,280,"1,240,000원",False
301,21/07/08,260,"1,260,000원",False
302,21/07/08,265,"1,241,000원",False
303,21/07/03,260,"1,270,000원",False
304,21/07/02,260,"1,230,000원",False
305,21/07/02,280,"1,220,000원",False
306,21/07/02,265,"1,241,000원",False
307,21/06/30,290,"1,250,000원",False
308,21/06/29,275,"1,200,000원",False
309,21/06/28,250,"1,600,000원",False
310,21/06/27,265,"1,327,000원",False
311,21/06/26,265,"1,275,000원",False
312,21/06/25,270,"1,280,000원",False
313,21/06/25,270,"1,200,000원",False
314,21/06/23,270,"1,270,000원",False
315,21/06/22,275,"1,300,000원",False
316,21/06/22,265,"1,270,000원",False
317,21/06/22,260,"1,285,000원",False
318,21/06/22,250,"1,810,000원",False
319,21/06/16,260,"1,329,000원",False
320,21/06/14,280,"1,290,000원",False
321,21/06/14,270,"1,345,000원",False
322,21/06/12,260,"1,350,000원",False
323,21/06/12,275,"1,300,000원",False
324,21/06/12,265,"1,240,000원",False
325,21/06/10,280,"1,300,000원",False
326,21/06/10,275,"1,290,000원",False
327,21/06/09,275,"1,300,000원",False
328,21/06/08,270,"1,339,000원",False
329,21/06/08,280,"1,309,000원",False
330,21/06/07,280,"1,285,000원",False
331,21/06/07,270,"1,250,000원",False
332,21/06/06,260,"1,365,000원",False
333,21/06/04,260,"1,359,000원",False
334,21/05/26,280,"1,300,000원",False
335,21/05/25,255,"1,395,000원",False
336,21/05/25,280,"1,301,000원",False
337,21/05/25,270,"1,340,000원",False
338,21/05/22,255,"1,394,000원",False
339,21/05/21,270,"1,345,000원",False
340,21/05/20,280,"1,313,000원",False
341,21/05/17,265,"1,455,000원",False
342,21/05/16,280,"1,390,000원",False
343,21/05/13,270,"1,330,000원",False
344,21/05/12,275,"1,420,000원",False
345,21/05/11,265,"1,400,000원",False
346,21/05/07,255,"1,400,000원",False
347,21/05/06,270,"1,280,000원",False
348,21/05/04,270,"1,330,000원",False
349,21/05/04,265,"1,300,000원",False
350,21/04/30,270,"1,310,000원",False
351,21/04/27,280,"1,435,000원",False
352,21/04/25,260,"1,350,000원",False
353,21/04/24,275,"1,390,000원",False
354,21/04/21,270,"1,380,000원",False
355,21/04/18,275,"1,449,000원",False
356,21/04/18,275,"1,430,000원",False
357,21/04/16,260,"1,350,000원",False
358,21/04/15,275,"1,418,000원",False
359,21/04/14,285,"1,450,000원",False
360,21/04/14,270,"1,355,000원",False
361,21/04/13,285,"1,420,000원",False
362,21/04/12,260,"1,398,000원",False
363,21/04/10,270,"1,358,000원",False
364,21/04/07,270,"1,280,000원",False
365,21/04/07,270,"1,355,000원",False
366,21/04/06,275,"1,420,000원",False
367,21/04/06,260,"1,350,000원",False
368,21/04/06,265,"1,440,000원",False
369,21/04/05,270,"1,355,000원",False
370,21/04/03,280,"1,470,000원",False
371,21/04/01,270,"1,352,000원",False
372,21/04/01,275,"1,430,000원",False
373,21/04/01,270,"1,356,000원",False
374,21/03/30,260,"1,380,000원",False
375,21/03/30,255,"1,400,000원",False
376,21/03/29,285,"1,500,000원",False
377,21/03/29,265,"1,399,000원",False
378,21/03/28,265,"1,390,000원",False
379,21/03/28,255,"1,499,000원",False
380,21/03/27,285,"1,480,000원",False
381,21/03/27,265,"1,385,000원",False
382,21/03/25,260,"1,446,000원",False
383,21/03/25,270,"1,352,000원",False
384,21/03/25,275,"1,420,000원",False
385,21/03/24,270,"1,370,000원",False
386,21/03/23,260,"1,405,000원",False
387,21/03/22,270,"1,395,000원",False
388,21/03/22,280,"1,420,000원",False
389,21/03/21,270,"1,379,000원",False
390,21/03/21,285,"1,410,000원",False
391,21/03/19,270,"1,389,000원",False
392,21/03/18,270,"1,381,000원",False
393,21/03/18,265,"1,410,000원",False
394,21/03/16,265,"1,420,000원",False
395,21/03/15,280,"1,410,000원",False
396,21/03/15,275,"1,396,000원",False
397,21/03/14,260,"1,468,000원",False
398,21/03/13,275,"1,490,000원",False
399,21/03/13,270,"1,400,000원",False
400,21/03/11,270,"1,400,000원",False
401,21/03/11,285,"1,499,000원",False
402,21/03/10,260,"1,405,000원",False
403,21/03/10,265,"1,390,000원",False
404,21/03/10,280,"1,409,000원",False
405,21/03/09,245,"2,150,000원",False
406,21/03/08,270,"1,400,000원",False
407,21/03/07,270,"1,375,000원",False
408,21/03/04,275,"1,500,000원",False
409,21/03/04,270,"1,395,000원",False
410,21/03/04,265,"1,390,000원",False
411,21/03/03,275,"1,597,000원",False
412,21/02/27,285,"1,460,000원",False
413,21/02/27,285,"1,450,000원",False
414,21/02/27,265,"1,400,000원",False
415,21/02/25,265,"1,390,000원",False
416,21/02/25,285,"1,430,000원",False
417,21/02/24,280,"1,600,000원",False
418,21/02/24,270,"1,500,000원",False
419,21/02/24,270,"1,500,000원",False
420,21/02/23,265,"1,500,000원",False
421,21/02/23,270,"1,500,000원",False
422,21/02/21,265,"1,550,000원",False
423,21/02/19,275,"1,519,000원",False
424,21/02/19,265,"1,599,000원",False
425,21/02/18,270,"1,589,000원",False
426,21/02/18,265,"1,559,000원",False
427,21/02/16,270,"1,600,000원",False
428,21/02/16,270,"1,605,000원",False
429,21/02/15,260,"1,649,000원",False
430,21/02/15,260,"1,636,000원",False
431,21/02/14,310,"1,500,000원",False
432,21/02/13,275,"1,618,000원",False
433,21/02/13,260,"1,580,000원",False
434,21/02/13,255,"1,789,000원",False
435,21/02/12,270,"1,600,000원",False
436,21/02/11,275,"1,590,000원",False
437,21/02/11,270,"1,550,000원",False
438,21/02/10,260,"1,550,000원",False
439,21/02/10,275,"1,647,000원",False
440,21/02/09,270,"1,580,000원",False
441,21/02/09,290,"1,850,000원",False
442,21/02/08,260,"1,599,000원",False
443,21/02/05,275,"1,500,000원",False
444,21/02/05,260,"1,600,000원",False
445,21/02/04,265,"1,700,000원",False
446,21/02/04,275,"1,600,000원",False
447,21/02/02,270,"1,600,000원",False
448,21/02/01,260,"1,700,000원",False
449,21/01/27,270,"1,850,000원",False
450,21/01/27,270,"1,800,000원",False
451,21/01/27,280,"1,749,000원",False
452,21/01/25,270,"1,690,000원",False
453,21/01/25,270,"1,600,000원",False
454,21/01/25,290,"1,500,000원",False
455,21/01/23,255,"1,681,000원",False
456,21/01/23,255,"1,680,000원",False
457,21/01/23,260,"1,950,000원",False
458,21/01/22,280,"1,500,000원",False
459,21/01/22,270,"1,450,000원",False
460,21/01/21,260,"1,600,000원",False
461,21/01/20,275,"1,500,000원",False
