,거래일,옵션,거래가,빠른배송
1882,20/12/03,280,"1,869,000원",False
1883,20/12/03,270,"1,900,000원",False
1884,20/12/02,260,"1,844,000원",False
1885,20/12/02,260,"1,840,000원",False
1886,20/12/02,260,"1,830,000원",False
1887,20/12/02,275,"1,950,000원",False
1888,20/12/02,275,"1,940,000원",False
1889,20/12/02,275,"1,900,000원",False
1890,20/12/02,280,"1,870,000원",False
1891,20/12/01,260,"1,844,000원",False
1892,20/11/30,260,"1,791,000원",False
1893,20/11/30,270,"1,806,000원",False
1894,20/11/29,275,"1,850,000원",False
1895,20/11/29,270,"1,830,000원",False
1896,20/11/28,280,"1,850,000원",False
1897,20/11/27,285,"1,870,000원",False
1898,20/11/27,270,"1,800,000원",False
1899,20/11/27,270,"1,816,000원",False
1900,20/11/27,280,"1,820,000원",False
1901,20/11/27,290,"1,990,000원",False
1902,20/11/26,275,"1,890,000원",False
1903,20/11/26,290,"1,949,000원",False
1904,20/11/25,255,"1,900,000원",False
1905,20/11/25,280,"1,811,000원",False
1906,20/11/25,280,"1,820,000원",False
1907,20/11/25,275,"1,890,000원",False
1908,20/11/25,285,"1,910,000원",False
1909,20/11/25,260,"1,869,000원",False
1910,20/11/23,280,"1,861,000원",False
1911,20/11/23,280,"1,870,000원",False
1912,20/11/23,270,"1,800,000원",False
1913,20/11/23,270,"1,820,000원",False
1914,20/11/23,275,"1,900,000원",False
1915,20/11/23,280,"1,900,000원",False
1916,20/11/22,260,"1,800,000원",False
1917,20/11/22,290,"1,970,000원",False
1918,20/11/22,260,"1,852,000원",False
1919,20/11/22,265,"1,990,000원",False
1920,20/11/21,255,"1,885,000원",False
1921,20/11/21,270,"1,830,000원",False
1922,20/11/20,270,"1,860,000원",False
1923,20/11/20,260,"1,890,000원",False
1924,20/11/20,275,"1,920,000원",False
1925,20/11/20,280,"1,921,000원",False
1926,20/11/19,275,"1,910,000원",False
1927,20/11/19,260,"1,899,000원",False
1928,20/11/19,280,"2,049,000원",False
1929,20/11/19,270,"1,890,000원",False
1930,20/11/18,280,"2,000,000원",False
1931,20/11/18,275,"1,841,000원",False
1932,20/11/18,280,"1,930,000원",False
1933,20/11/18,290,"1,900,000원",False
1934,20/11/18,260,"1,855,000원",False
1935,20/11/17,285,"2,079,000원",False
1936,20/11/15,265,"1,900,000원",False
1937,20/11/14,280,"2,010,000원",False
1938,20/11/13,280,"2,034,000원",False
1939,20/11/13,290,"2,039,000원",False
1940,20/11/12,270,"2,018,000원",False
1941,20/11/12,280,"2,029,000원",False
1942,20/11/12,250,"1,890,000원",False
1943,20/11/12,265,"2,099,000원",False
1944,20/11/11,260,"1,900,000원",False
1945,20/11/10,265,"1,990,000원",False
1946,20/11/10,285,"2,000,000원",False
1947,20/11/10,260,"1,930,000원",False
1948,20/11/10,285,"1,990,000원",False
1949,20/11/10,280,"2,040,000원",False
1950,20/11/10,280,"2,030,000원",False
1951,20/11/09,260,"1,881,000원",False
1952,20/11/09,270,"2,000,000원",False
1953,20/11/08,260,"1,900,000원",False
1954,20/11/07,260,"1,880,000원",False
1955,20/11/07,270,"2,050,000원",False
1956,20/11/07,275,"2,078,000원",False
1957,20/11/06,280,"2,020,000원",False
1958,20/11/06,280,"2,070,000원",False
1959,20/11/06,275,"2,090,000원",False
1960,20/11/05,260,"1,960,000원",False
1961,20/11/05,255,"1,950,000원",False
1962,20/11/04,260,"1,930,000원",False
1963,20/11/04,250,"1,631,000원",False
1964,20/11/04,270,"2,038,000원",False
1965,20/11/04,290,"1,910,000원",False
1966,20/11/04,265,"2,020,000원",False
1967,20/11/03,280,"2,150,000원",False
1968,20/11/03,270,"2,060,000원",False
1969,20/11/02,270,"2,060,000원",False
1970,20/11/02,255,"1,949,000원",False
1971,20/11/02,255,"1,965,000원",False
1972,20/11/01,290,"2,100,000원",False
1973,20/11/01,280,"2,200,000원",False
1974,20/10/31,255,"1,890,000원",False
1975,20/10/31,270,"2,066,000원",False
1976,20/10/30,280,"2,177,000원",False
1977,20/10/30,285,"2,051,000원",False
1978,20/10/30,285,"2,010,000원",False
1979,20/10/29,255,"1,960,000원",False
1980,20/10/29,275,"2,080,000원",False
1981,20/10/27,260,"1,990,000원",False
1982,20/10/26,250,"2,000,000원",False
1983,20/10/26,270,"2,053,000원",False
1984,20/10/26,280,"2,080,000원",False
1985,20/10/26,255,"1,970,000원",False
1986,20/10/23,280,"2,150,000원",False
1987,20/10/23,280,"2,150,000원",False
1988,20/10/23,275,"2,182,000원",False
1989,20/10/23,280,"2,145,000원",False
1990,20/10/23,260,"2,019,000원",False
1991,20/10/23,280,"2,110,000원",False
1992,20/10/23,265,"2,035,000원",False
1993,20/10/23,265,"2,030,000원",False
1994,20/10/22,285,"2,120,000원",False
1995,20/10/21,255,"1,921,000원",False
1996,20/10/19,260,"1,992,000원",False
1997,20/10/15,270,"2,120,000원",False
1998,20/10/14,280,"2,110,000원",False
1999,20/10/14,255,"2,005,000원",False
2000,20/10/14,270,"2,100,000원",False
2001,20/10/14,285,"2,150,000원",False
2002,20/10/14,280,"2,149,000원",False
2003,20/10/10,270,"2,149,000원",False
2004,20/10/09,265,"2,070,000원",False
2005,20/10/09,285,"2,150,000원",False
2006,20/10/08,270,"2,110,000원",False
2007,20/10/08,260,"2,000,000원",False
2008,20/10/07,255,"1,905,000원",False
2009,20/10/05,260,"2,060,000원",False
2010,20/10/05,255,"2,050,000원",False
2011,20/10/05,280,"2,169,000원",False
2012,20/10/05,265,"2,100,000원",False
2013,20/10/04,270,"2,080,000원",False
2014,20/10/03,260,"2,055,000원",False
2015,20/10/03,270,"2,100,000원",False
2016,20/10/03,280,"2,168,000원",False
2017,20/10/02,265,"2,010,000원",False
2018,20/10/01,285,"2,190,000원",False
2019,20/09/30,285,"2,150,000원",False
2020,20/09/30,280,"2,169,000원",False
2021,20/09/29,300,"2,900,000원",False
2022,20/09/29,275,"2,100,000원",False
2023,20/09/27,270,"2,150,000원",False
2024,20/09/27,260,"2,039,000원",False
2025,20/09/26,250,"2,100,000원",False
2026,20/09/26,275,"2,109,000원",False
2027,20/09/25,300,"2,100,000원",False
2028,20/09/24,275,"2,150,000원",False
2029,20/09/24,265,"2,039,000원",False
2030,20/09/24,270,"2,010,000원",False
2031,20/09/23,255,"2,020,000원",False
2032,20/09/21,265,"2,050,000원",False
2033,20/09/21,285,"2,180,000원",False
2034,20/09/19,275,"2,180,000원",False
2035,20/09/19,255,"1,900,000원",False
2036,20/09/19,245,"2,100,000원",False
2037,20/09/19,270,"2,020,000원",False
2038,20/09/18,250,"2,090,000원",False
2039,20/09/18,250,"2,089,000원",False
2040,20/09/17,285,"2,150,000원",False
2041,20/09/17,280,"2,150,000원",False
2042,20/09/16,275,"2,180,000원",False
2043,20/09/16,270,"2,030,000원",False
2044,20/09/15,275,"2,090,000원",False
2045,20/09/15,260,"1,980,000원",False
2046,20/09/15,250,"1,990,000원",False
2047,20/09/15,285,"2,220,000원",False
2048,20/09/14,270,"2,050,000원",False
2049,20/09/14,265,"1,950,000원",False
2050,20/09/12,265,"1,954,000원",False
2051,20/09/12,275,"2,180,000원",False
2052,20/09/11,260,"2,055,000원",False
2053,20/09/11,280,"2,062,000원",False
2054,20/09/11,275,"2,130,000원",False
2055,20/09/11,275,"2,125,000원",False
2056,20/09/09,270,"2,130,000원",False
2057,20/09/07,275,"2,120,000원",False
2058,20/09/07,285,"2,249,000원",False
2059,20/09/07,270,"2,000,000원",False
2060,20/09/07,270,"2,060,000원",False
2061,20/09/07,255,"1,925,000원",False
2062,20/09/06,280,"2,200,000원",False
2063,20/09/06,290,"2,399,000원",False
2064,20/09/05,270,"2,001,000원",False
2065,20/09/04,280,"2,149,000원",False
2066,20/09/04,290,"2,200,000원",False
2067,20/09/04,280,"2,148,000원",False
2068,20/09/04,285,"2,290,000원",False
2069,20/09/04,275,"2,052,000원",False
2070,20/09/03,260,"1,990,000원",False
2071,20/09/03,290,"2,200,000원",False
2072,20/09/03,280,"2,070,000원",False
2073,20/09/02,260,"1,990,000원",False
2074,20/09/02,270,"2,100,000원",False
2075,20/09/02,255,"2,224,000원",False
2076,20/09/02,260,"2,000,000원",False
2077,20/08/31,285,"2,050,000원",False
2078,20/08/31,280,"2,120,000원",False
2079,20/08/31,285,"2,050,000원",False
2080,20/08/31,290,"2,240,000원",False
2081,20/08/31,270,"2,050,000원",False
2082,20/08/30,275,"2,145,000원",False
2083,20/08/30,285,"2,150,000원",False
2084,20/08/30,275,"2,100,000원",False
2085,20/08/29,285,"2,126,000원",False
2086,20/08/28,270,"2,110,000원",False
2087,20/08/28,250,"2,000,000원",False
2088,20/08/28,280,"2,100,000원",False
2089,20/08/27,255,"1,920,000원",False
2090,20/08/26,260,"2,000,000원",False
2091,20/08/25,280,"2,080,000원",False
2092,20/08/25,275,"2,101,000원",False
2093,20/08/24,255,"2,044,000원",False
2094,20/08/24,275,"2,148,000원",False
2095,20/08/21,270,"2,130,000원",False
2096,20/08/21,270,"2,120,000원",False
2097,20/08/20,265,"2,010,000원",False
2098,20/08/20,275,"2,146,000원",False
2099,20/08/20,275,"2,145,000원",False
2100,20/08/19,270,"2,000,000원",False
2101,20/08/19,275,"2,140,000원",False
2102,20/08/18,270,"2,105,000원",False
2103,20/08/18,280,"2,100,000원",False
2104,20/08/18,290,"2,140,000원",False
2105,20/08/17,280,"2,149,000원",False
2106,20/08/15,260,"1,975,000원",False
2107,20/08/13,285,"2,100,000원",False
2108,20/08/13,260,"1,994,000원",False
2109,20/08/11,275,"2,130,000원",False
2110,20/08/10,265,"2,000,000원",False
2111,20/08/10,280,"2,072,000원",False
2112,20/08/10,295,"1,999,000원",False
2113,20/08/09,255,"2,020,000원",False
2114,20/08/09,300,"2,000,000원",False
2115,20/08/08,280,"2,148,000원",False
2116,20/08/07,265,"2,050,000원",False
2117,20/08/07,280,"2,140,000원",False
2118,20/08/06,265,"1,955,000원",False
2119,20/08/06,250,"1,950,000원",False
2120,20/08/06,250,"1,940,000원",False
2121,20/08/06,255,"2,100,000원",False
2122,20/08/05,240,"2,050,000원",False
2123,20/08/05,285,"2,065,000원",False
2124,20/08/05,260,"2,000,000원",False
2125,20/08/03,280,"2,090,000원",False
2126,20/08/03,275,"2,050,000원",False
2127,20/08/03,275,"2,200,000원",False
2128,20/08/03,265,"2,090,000원",False
2129,20/08/02,270,"2,156,000원",False
2130,20/08/02,275,"2,100,000원",False
2131,20/08/02,280,"2,135,000원",False
2132,20/08/02,270,"2,100,000원",False
2133,20/08/02,255,"1,960,000원",False
2134,20/07/31,255,"1,882,000원",False
2135,20/07/31,285,"2,190,000원",False
2136,20/07/30,260,"2,165,000원",False
2137,20/07/30,270,"2,155,000원",False
2138,20/07/29,270,"2,149,000원",False
2139,20/07/29,280,"2,150,000원",False
2140,20/07/29,275,"2,150,000원",False
2141,20/07/28,270,"2,100,000원",False
2142,20/07/28,285,"2,200,000원",False
2143,20/07/27,280,"2,165,000원",False
2144,20/07/27,275,"2,140,000원",False
2145,20/07/27,255,"1,994,000원",False
2146,20/07/27,290,"2,300,000원",False
2147,20/07/27,290,"2,299,000원",False
2148,20/07/27,280,"2,129,000원",False
2149,20/07/27,255,"1,870,000원",False
