,거래일,옵션,거래가,빠른배송
278,23/04/11,210,"160,000원",False
279,23/04/10,200,"157,000원",False
280,23/04/08,195,"170,000원",False
281,23/04/06,190,"160,000원",False
282,23/04/06,200,"188,000원",True
283,23/04/06,170,"179,000원",True
284,23/04/05,170,"173,000원",False
285,23/04/03,205,"150,000원",False
286,23/04/03,220,"187,000원",True
287,23/04/03,210,"174,000원",True
288,23/04/01,220,"179,000원",True
289,23/04/01,190,"179,000원",True
290,23/03/31,210,"170,000원",True
291,23/03/29,220,"176,000원",False
292,23/03/28,200,"170,000원",False
293,23/03/27,190,"159,000원",False
294,23/03/26,220,"189,000원",True
295,23/03/25,220,"177,000원",False
296,23/03/23,210,"167,000원",True
297,23/03/22,190,"172,000원",True
298,23/03/21,170,"160,000원",False
299,23/03/21,200,"176,000원",True
300,23/03/21,200,"162,000원",False
301,23/03/20,210,"155,000원",False
302,23/03/19,220,"179,000원",False
303,23/03/18,220,"179,000원",False
304,23/03/18,190,"168,000원",True
305,23/03/17,190,"154,000원",False
306,23/03/15,190,"150,000원",False
307,23/03/15,190,"147,000원",False
308,23/03/14,220,"183,000원",True
309,23/03/14,220,"181,000원",True
310,23/03/13,205,"185,000원",True
311,23/03/13,170,"160,000원",False
312,23/03/12,210,"166,000원",True
313,23/03/12,210,"158,000원",False
314,23/03/11,220,"182,000원",True
315,23/03/11,215,"172,000원",False
316,23/03/11,180,"201,000원",True
317,23/03/09,190,"167,000원",True
318,23/03/09,180,"201,000원",True
319,23/03/08,210,"152,000원",False
320,23/03/08,210,"159,000원",True
321,23/03/08,180,"180,000원",False
322,23/03/08,220,"170,000원",False
323,23/03/07,210,"139,000원",False
324,23/03/07,200,"174,000원",False
325,23/03/06,180,"180,000원",False
326,23/03/06,180,"133,000원",False
327,23/03/05,220,"180,000원",False
328,23/03/04,220,"180,000원",False
329,23/03/03,180,"160,000원",False
330,23/03/02,200,"175,000원",False
331,23/03/02,170,"180,000원",True
332,23/03/02,210,"159,000원",True
333,23/03/01,200,"172,000원",False
334,23/03/01,210,"149,000원",False
335,23/03/01,210,"147,000원",False
336,23/03/01,170,"155,000원",False
337,23/02/28,190,"150,000원",True
338,23/02/27,220,"185,000원",True
339,23/02/27,220,"184,000원",True
340,23/02/27,220,"183,000원",True
341,23/02/26,190,"149,000원",False
342,23/02/26,220,"184,000원",True
343,23/02/25,170,"169,000원",True
344,23/02/24,200,"153,000원",False
345,23/02/24,210,"140,000원",False
346,23/02/24,200,"150,000원",False
347,23/02/23,220,"180,000원",False
348,23/02/23,200,"145,000원",False
349,23/02/23,200,"140,000원",False
350,23/02/23,190,"154,000원",True
351,23/02/22,170,"154,000원",False
352,23/02/22,180,"154,000원",False
353,23/02/22,220,"187,000원",False
354,23/02/22,180,"159,000원",True
355,23/02/22,210,"134,000원",False
356,23/02/21,200,"148,000원",True
357,23/02/21,190,"154,000원",True
358,23/02/20,210,"145,000원",True
359,23/02/20,190,"154,000원",True
360,23/02/20,200,"130,000원",False
361,23/02/20,220,"187,000원",False
362,23/02/20,170,"150,000원",False
363,23/02/20,200,"140,000원",False
364,23/02/19,170,"150,000원",False
365,23/02/19,210,"140,000원",True
366,23/02/19,180,"148,000원",False
367,23/02/18,220,"185,000원",False
368,23/02/17,210,"145,000원",False
369,23/02/15,210,"149,000원",False
370,23/02/14,210,"149,000원",True
371,23/02/14,220,"180,000원",False
372,23/02/13,180,"159,000원",True
373,23/02/13,210,"149,000원",True
374,23/02/12,220,"187,000원",False
375,23/02/12,190,"150,000원",False
376,23/02/12,205,"143,000원",False
377,23/02/11,215,"220,000원",True
378,23/02/10,210,"149,000원",False
379,23/02/09,210,"148,000원",False
380,23/02/09,180,"148,000원",False
381,23/02/08,220,"212,000원",True
382,23/02/08,170,"155,000원",False
383,23/02/08,220,"160,000원",False
384,23/02/07,220,"209,000원",True
385,23/02/06,205,"141,000원",True
386,23/02/06,170,"158,000원",True
387,23/02/06,205,"140,000원",True
388,23/02/06,180,"159,000원",True
389,23/02/06,220,"205,000원",True
390,23/02/05,180,"140,000원",False
391,23/02/05,220,"185,000원",False
392,23/02/05,170,"156,000원",True
393,23/02/04,210,"150,000원",False
394,23/02/04,210,"148,000원",False
395,23/02/03,200,"145,000원",False
396,23/02/03,210,"167,000원",True
397,23/02/03,220,"170,000원",False
398,23/02/03,170,"155,000원",True
399,23/02/02,180,"158,000원",True
400,23/02/02,180,"139,000원",False
401,23/02/02,200,"147,000원",True
402,23/02/02,200,"138,000원",False
403,23/02/02,190,"155,000원",False
404,23/02/02,190,"150,000원",False
405,23/02/02,170,"145,000원",False
406,23/02/02,180,"139,000원",False
407,23/02/01,180,"130,000원",False
408,23/02/01,200,"134,000원",False
409,23/02/01,210,"146,000원",False
410,23/02/01,220,"187,000원",False
411,23/02/01,180,"129,000원",False
412,23/02/01,205,"140,000원",True
413,23/01/31,210,"147,000원",False
414,23/01/30,200,"138,000원",False
415,23/01/30,200,"137,000원",False
416,23/01/30,190,"158,000원",False
417,23/01/30,210,"133,000원",False
418,23/01/30,190,"130,000원",False
419,23/01/29,210,"145,000원",False
420,23/01/29,220,"180,000원",False
421,23/01/29,200,"144,000원",True
422,23/01/29,210,"166,000원",True
423,23/01/29,190,"138,000원",False
424,23/01/28,200,"143,000원",True
425,23/01/28,205,"140,000원",False
426,23/01/28,180,"146,000원",True
427,23/01/28,210,"165,000원",True
428,23/01/27,200,"143,000원",True
429,23/01/27,190,"137,000원",False
430,23/01/26,195,"154,000원",False
431,23/01/26,220,"209,000원",True
432,23/01/26,200,"140,000원",False
433,23/01/25,210,"150,000원",False
434,23/01/25,190,"125,000원",False
435,23/01/25,220,"184,000원",False
436,23/01/24,200,"139,000원",False
437,23/01/24,200,"139,000원",False
438,23/01/24,190,"133,000원",False
439,23/01/24,220,"207,000원",True
440,23/01/24,190,"138,000원",True
441,23/01/23,190,"125,000원",False
442,23/01/22,220,"195,000원",True
443,23/01/22,210,"166,000원",True
444,23/01/22,220,"180,000원",False
445,23/01/22,215,"199,000원",False
446,23/01/22,200,"138,000원",False
447,23/01/22,210,"155,000원",False
448,23/01/22,200,"144,000원",True
449,23/01/22,210,"165,000원",True
450,23/01/21,200,"143,000원",True
451,23/01/21,210,"153,000원",False
452,23/01/20,170,"157,000원",True
453,23/01/20,180,"139,000원",False
454,23/01/19,190,"128,000원",True
455,23/01/19,200,"142,000원",True
456,23/01/19,220,"179,000원",False
457,23/01/18,200,"137,000원",False
458,23/01/18,180,"139,000원",True
459,23/01/18,200,"136,000원",False
460,23/01/17,210,"154,000원",False
461,23/01/17,215,"164,000원",False
462,23/01/17,195,"139,000원",False
463,23/01/17,180,"139,000원",False
464,23/01/17,170,"145,000원",False
465,23/01/17,200,"135,000원",False
466,23/01/16,210,"170,000원",True
467,23/01/16,220,"179,000원",False
468,23/01/16,180,"150,000원",True
469,23/01/15,190,"127,000원",True
470,23/01/15,200,"134,000원",False
471,23/01/13,220,"199,000원",True
472,23/01/13,210,"140,000원",False
473,23/01/12,220,"184,000원",True
474,23/01/12,220,"182,000원",True
475,23/01/12,220,"170,000원",False
476,23/01/12,220,"165,000원",False
477,23/01/12,210,"149,000원",True
478,23/01/12,200,"145,000원",True
479,23/01/12,220,"159,000원",True
480,23/01/11,210,"140,000원",False
481,23/01/11,220,"155,000원",False
482,23/01/11,215,"163,000원",False
483,23/01/11,180,"149,000원",True
484,23/01/10,200,"142,000원",True
485,23/01/10,200,"134,000원",False
486,23/01/10,190,"129,000원",True
487,23/01/10,220,"160,000원",False
488,23/01/10,180,"141,000원",False
489,23/01/10,210,"144,000원",True
490,23/01/10,210,"143,000원",True
491,23/01/09,215,"155,000원",False
492,23/01/09,200,"140,000원",True
493,23/01/09,200,"138,000원",True
494,23/01/09,190,"117,000원",False
495,23/01/08,210,"138,000원",True
496,23/01/08,210,"140,000원",False
497,23/01/08,205,"130,000원",False
498,23/01/07,210,"138,000원",False
499,23/01/07,220,"155,000원",False
500,23/01/07,200,"132,000원",False
501,23/01/07,200,"132,000원",False
502,23/01/07,220,"186,000원",True
503,23/01/07,220,"185,000원",True
504,23/01/07,210,"138,000원",True
505,23/01/06,210,"140,000원",True
506,23/01/06,220,"169,000원",False
507,23/01/06,170,"145,000원",False
508,23/01/06,220,"181,000원",True
509,23/01/06,220,"170,000원",False
510,23/01/06,190,"125,000원",False
511,23/01/05,200,"133,000원",False
512,23/01/05,180,"143,000원",False
513,23/01/05,190,"130,000원",True
514,23/01/05,190,"125,000원",False
515,23/01/05,190,"129,000원",True
516,23/01/04,200,"120,000원",False
517,23/01/04,220,"150,000원",False
518,23/01/04,220,"152,000원",False
519,23/01/04,180,"149,000원",True
520,23/01/04,210,"138,000원",True
521,23/01/04,190,"119,000원",False
522,23/01/04,200,"140,000원",True
523,23/01/03,180,"145,000원",True
524,23/01/03,220,"172,000원",False
525,23/01/03,220,"182,000원",True
526,23/01/02,220,"164,000원",False
527,23/01/02,215,"155,000원",False
528,23/01/02,170,"136,000원",False
529,23/01/01,200,"133,000원",True
530,23/01/01,190,"128,000원",True
531,22/12/31,215,"155,000원",False
532,22/12/31,210,"134,000원",False
533,22/12/31,215,"159,000원",False
534,22/12/31,210,"129,000원",False
535,22/12/30,200,"125,000원",True
536,22/12/30,210,"129,000원",False
537,22/12/29,210,"139,000원",True
538,22/12/29,210,"138,000원",True
539,22/12/29,200,"139,000원",True
540,22/12/29,200,"138,000원",True
541,22/12/29,190,"110,000원",True
542,22/12/28,180,"149,000원",True
543,22/12/28,190,"130,000원",True
544,22/12/27,220,"169,000원",False
545,22/12/27,215,"170,000원",True
546,22/12/27,190,"130,000원",False
547,22/12/27,220,"170,000원",False
548,22/12/27,170,"136,000원",False
549,22/12/27,190,"110,000원",False
550,22/12/26,220,"179,000원",True
551,22/12/26,220,"170,000원",False
552,22/12/26,210,"136,000원",True
553,22/12/26,200,"126,000원",False
554,22/12/26,170,"160,000원",True
555,22/12/26,205,"131,000원",False
556,22/12/25,190,"120,000원",False
557,22/12/25,210,"135,000원",True
558,22/12/25,170,"152,000원",True
559,22/12/25,200,"137,000원",False
560,22/12/24,205,"157,000원",True
561,22/12/24,190,"138,000원",False
562,22/12/24,210,"135,000원",True
563,22/12/24,220,"170,000원",False
564,22/12/23,200,"142,000원",True
565,22/12/23,190,"149,000원",True
566,22/12/22,170,"151,000원",True
567,22/12/22,215,"160,000원",True
568,22/12/22,190,"150,000원",True
569,22/12/22,220,"175,000원",True
570,22/12/22,205,"143,000원",True
571,22/12/22,180,"156,000원",True
572,22/12/22,200,"140,000원",False
573,22/12/22,210,"129,000원",False
574,22/12/22,220,"170,000원",False
575,22/12/21,210,"130,000원",False
576,22/12/21,220,"169,000원",False
577,22/12/21,220,"160,000원",False
578,22/12/21,200,"127,000원",False
579,22/12/21,205,"143,000원",True
580,22/12/21,170,"151,000원",True
581,22/12/21,170,"143,000원",False
582,22/12/21,180,"140,000원",False
583,22/12/21,210,"138,000원",True
584,22/12/21,200,"140,000원",False
585,22/12/20,170,"151,000원",True
586,22/12/20,180,"150,000원",False
587,22/12/20,170,"150,000원",True
588,22/12/20,215,"160,000원",False
589,22/12/20,170,"146,000원",True
590,22/12/20,200,"139,000원",False
591,22/12/19,180,"149,000원",False
592,22/12/19,220,"180,000원",True
593,22/12/19,180,"147,000원",False
594,22/12/19,170,"137,000원",False
595,22/12/18,210,"139,000원",True
596,22/12/18,220,"170,000원",False
597,22/12/18,200,"139,000원",True
598,22/12/18,210,"135,000원",False
599,22/12/18,220,"179,000원",True
600,22/12/17,200,"130,000원",True
601,22/12/17,220,"169,000원",False
602,22/12/17,180,"156,000원",True
603,22/12/17,200,"127,000원",False
604,22/12/16,190,"150,000원",True
605,22/12/16,200,"139,000원",False
606,22/12/16,200,"143,000원",True
607,22/12/16,220,"168,000원",False
608,22/12/16,190,"136,000원",False
609,22/12/16,170,"141,000원",False
610,22/12/16,165,"165,000원",False
611,22/12/15,170,"145,000원",False
612,22/12/15,180,"148,000원",False
613,22/12/15,220,"177,000원",True
614,22/12/15,190,"131,000원",False
615,22/12/15,190,"145,000원",True
616,22/12/15,220,"157,000원",False
617,22/12/15,210,"139,000원",True
618,22/12/15,210,"133,000원",False
619,22/12/15,210,"139,000원",True
620,22/12/15,190,"141,000원",True
621,22/12/15,195,"159,000원",False
622,22/12/14,200,"137,000원",False
623,22/12/14,200,"144,000원",True
624,22/12/14,200,"141,000원",True
625,22/12/14,185,"190,000원",False
626,22/12/14,200,"140,000원",True
627,22/12/14,210,"136,000원",True
628,22/12/14,210,"135,000원",True
629,22/12/14,220,"163,000원",False
630,22/12/14,220,"175,000원",True
631,22/12/14,210,"134,000원",True
632,22/12/14,220,"157,000원",False
633,22/12/14,210,"133,000원",True
634,22/12/14,220,"158,000원",False
635,22/12/14,215,"160,000원",False
636,22/12/14,180,"148,000원",False
637,22/12/13,205,"136,000원",False
638,22/12/13,190,"144,000원",False
639,22/12/13,210,"136,000원",True
640,22/12/13,190,"140,000원",False
641,22/12/13,220,"159,000원",False
642,22/12/13,200,"136,000원",False
643,22/12/13,180,"145,000원",False
644,22/12/13,170,"155,000원",True
645,22/12/13,200,"135,000원",False
646,22/12/12,170,"139,000원",False
647,22/12/12,200,"135,000원",False
648,22/12/12,210,"138,000원",True
649,22/12/12,220,"175,000원",True
650,22/12/12,180,"153,000원",True
651,22/12/12,200,"134,000원",False
652,22/12/12,200,"128,000원",False
653,22/12/12,200,"128,000원",False
654,22/12/12,215,"150,000원",False
655,22/12/12,180,"137,000원",False
656,22/12/12,200,"133,000원",False
657,22/12/12,210,"125,000원",True
658,22/12/12,200,"139,000원",False
659,22/12/11,220,"165,000원",True
660,22/12/11,170,"137,000원",False
661,22/12/11,220,"163,000원",False
662,22/12/11,200,"138,000원",False
663,22/12/11,200,"137,000원",False
664,22/12/11,210,"140,000원",True
665,22/12/11,210,"132,000원",False
666,22/12/11,180,"140,000원",False
667,22/12/11,180,"140,000원",False
668,22/12/11,180,"144,000원",False
669,22/12/11,180,"143,000원",False
670,22/12/11,215,"164,000원",False
671,22/12/10,220,"162,000원",False
672,22/12/10,210,"135,000원",False
673,22/12/10,220,"165,000원",True
674,22/12/10,210,"140,000원",True
675,22/12/10,190,"148,000원",False
676,22/12/10,205,"160,000원",False
677,22/12/10,210,"142,000원",False
678,22/12/10,190,"157,000원",True
679,22/12/10,200,"135,000원",False
680,22/12/10,170,"153,000원",True
681,22/12/10,200,"145,000원",True
682,22/12/10,200,"139,000원",True
683,22/12/09,210,"140,000원",False
684,22/12/09,220,"170,000원",False
685,22/12/09,190,"148,000원",False
686,22/12/09,200,"135,000원",False
687,22/12/09,170,"141,000원",False
688,22/12/09,200,"140,000원",True
689,22/12/09,190,"138,000원",False
690,22/12/09,210,"140,000원",False
691,22/12/09,200,"133,000원",False
692,22/12/09,170,"147,000원",False
693,22/12/09,180,"141,000원",False
694,22/12/09,220,"175,000원",True
695,22/12/08,165,"164,000원",False
696,22/12/08,210,"151,000원",True
697,22/12/08,200,"135,000원",False
698,22/12/08,200,"134,000원",False
699,22/12/08,210,"136,000원",False
700,22/12/08,205,"140,000원",False
701,22/12/08,200,"134,000원",False
702,22/12/08,215,"146,000원",False
703,22/12/08,220,"165,000원",False
704,22/12/08,170,"147,000원",False
705,22/12/08,170,"148,000원",False
706,22/12/08,215,"160,000원",False
707,22/12/07,220,"169,000원",False
708,22/12/07,200,"134,000원",False
709,22/12/07,220,"166,000원",False
710,22/12/07,180,"145,000원",False
711,22/12/07,220,"165,000원",False
712,22/12/07,190,"144,000원",False
713,22/12/07,170,"147,000원",True
714,22/12/07,220,"165,000원",False
715,22/12/07,220,"167,000원",False
716,22/12/06,200,"131,000원",False
717,22/12/06,180,"145,000원",False
718,22/12/06,200,"132,000원",False
719,22/12/06,190,"165,000원",True
720,22/12/06,205,"136,000원",False
721,22/12/06,190,"137,000원",False
722,22/12/06,190,"138,000원",False
723,22/12/06,210,"142,000원",False
724,22/12/06,220,"160,000원",False
725,22/12/06,180,"140,000원",False
726,22/12/06,180,"140,000원",False
727,22/12/06,220,"176,000원",False
728,22/12/06,190,"138,000원",False
729,22/12/06,180,"141,000원",False
730,22/12/05,220,"160,000원",False
731,22/12/05,170,"142,000원",False
732,22/12/05,220,"161,000원",False
733,22/12/05,200,"144,000원",False
734,22/12/05,220,"170,000원",False
735,22/12/05,180,"142,000원",False
736,22/12/05,210,"140,000원",False
737,22/12/05,210,"132,000원",False
